id1,machine_tag,title,inscription,latitude,longitude,country,area,address,erected,main_photo,colour,organisations,language,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image
30325,openplaques:id=30325,"Anthony Trollope, Frances Trollope, and Thomas Adolphus Trollope slate plaque","Frances Trollope (1780-1863) author, lived at 16 Keppel Street near this site. Her sons, the authors Thomas Adolphus Trollope (1810-1892) and Anthony Trollope (1815-1882) were born there",51.52098,-0.12843,United Kingdom,London,"Senate House, University of London",,https://farm8.staticflickr.com/7371/8730470839_9d669e87cd_z.jpg,slate,[],English,552,openplaques:subject:id=552,Anthony Trollope,Trollope,male,1815,1882,man,"[""novelist"", ""Post Office Surveyor"", ""son of Frances Trollope""]",novelist,https://en.wikipedia.org/wiki/Anthony_Trollope,http://dbpedia.org/resource/Anthony_Trollope,https://commons.wikimedia.org/wiki/Special:FilePath/Picture_of_Anthony_Trollope.jpg?width=640
39390,openplaques:id=39390,John Stuart Mill and James Mill blue plaque,James Mill 1773-1836 John Stuart Mill 1806-1873 philosophers lived here 1814-1831,51.50049,-0.13418,United Kingdom,London,"40 Queen Anne's Gate, Westminster, SW1H",,https://commons.wikimedia.org/wiki/Special:FilePath/JAMES_MILL_1773_-_1836_JOHN_STUART_MILL_1806_-_1873_Philosophers_lived_here_1814_-_1831.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,2246,openplaques:subject:id=2246,John Stuart Mill,Mill,male,1806,1873,man,"[""philosopher"", ""son of James Mill""]",philosopher,https://en.wikipedia.org/wiki/John_Stuart_Mill,http://dbpedia.org/resource/John_Stuart_Mill,"https://commons.wikimedia.org/wiki/Special:FilePath/John_Stuart_Mill_by_London_Stereoscopic_Company,_c1870.jpg?width=640"
176,openplaques:id=176,Louis MacNeice blue plaque,Louis MacNeice 1907-1963 poet lived here 1947-1952,51.54620,-0.09340,United Kingdom,London,"52 Canonbury Park South, Islington, Islington, N1",1996,https://commons.wikimedia.org/wiki/Special:FilePath/Louis_Macneice_blue_plaque.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,171,openplaques:subject:id=171,Louis MacNeice,MacNeice,male,1907,1963,man,"[""poet""]",poet,https://en.wikipedia.org/wiki/Louis_MacNeice,http://dbpedia.org/resource/Louis_MacNeice,
163,openplaques:id=163,Sol Plaatje blue plaque,Solomon T. Plaatje 1876-1932 black South African writer and campaigner for African rights lived here,51.57856,-0.00448,United Kingdom,London,"25 Carnarvon Road, Waltham Forest, E10",1986,https://farm4.staticflickr.com/3853/14974953841_cab6538c7d_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,160,openplaques:subject:id=160,Sol Plaatje,Plaatje,male,1876,1932,man,"[""campaigner for African rights"", ""writer""]",campaigner for African rights,https://en.wikipedia.org/wiki/Sol_Plaatje,http://dbpedia.org/resource/Sol_Plaatje,https://commons.wikimedia.org/wiki/Special:FilePath/Sol_Plaatje_002.jpg?width=640
9551,openplaques:id=9551,Henry Mayhew blue plaque,"Henry Mayhew (1812–87) journalist, social researcher  Henry Mayhew 1812 - 1887  founder of ""Punch"" and author of ""London Labour and the London Poor"" lived here",51.52691,-0.14457,United Kingdom,London,"55 Albany Street, Regent’s Park, NW1",,https://s0.geograph.org.uk/geophotos/03/01/09/3010983_2ffc1254.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,6573,openplaques:subject:id=6573,Henry Mayhew,Mayhew,male,1812,1887,man,"[""journalist"", ""social researcher""]",journalist,https://en.wikipedia.org/wiki/Henry_Mayhew,http://dbpedia.org/resource/Henry_Mayhew,https://commons.wikimedia.org/wiki/Special:FilePath/Henrymayhew.png?width=640
40008,openplaques:id=40008,Richard Church blue plaque,Richard Church 1893-1972 writer and poet lived here 1905-1912,51.45335,-0.09582,United Kingdom,London,2 Warmington Road,,https://farm66.staticflickr.com/65535/50157662303_27563fb8d9_z.jpg,blue,"[""London Borough of Southwark""]",English,16777,openplaques:subject:id=16777,Richard Church,Church,male,1893,1972,man,"[""poet"", ""writer""]",poet,https://en.wikipedia.org/wiki/Richard_Church_(poet),http://dbpedia.org/resource/Richard_Church_(poet),"https://commons.wikimedia.org/wiki/Special:FilePath/Richard_Church,_by_William_Shackleton.jpg?width=640"
644,openplaques:id=644,Richard Brinsley Sheridan brown plaque,Richard Brinsley Sheridan dramatist lived here B:1751 D:1816,51.51100,-0.14053,United Kingdom,London,"14 Savile Row, Westminster, W1",1881,https://commons.wikimedia.org/wiki/Special:FilePath/RICHARD_BRINSLEY_SHERIDAN_DRAMATIST._LIVED_HERE._B_1751._D_1816.JPG?width=640,brown,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Royal Society Of Arts""]",English,289,openplaques:subject:id=289,Richard Brinsley Sheridan,Sheridan,male,1751,1816,man,"[""dramatist"", ""statesman"", ""husband of Elizabeth Ann Linley"", ""playwright"", ""Member of Parliament"", ""Member of Parliament"", ""Member of Parliament""]",dramatist,https://en.wikipedia.org/wiki/Richard_Brinsley_Sheridan,http://dbpedia.org/resource/Richard_Brinsley_Sheridan,https://commons.wikimedia.org/wiki/Special:FilePath/Richard_Brinsley_Sheridan_1751_-_1816.jpg?width=640
31,openplaques:id=31,Ivy Compton-Burnett blue plaque,Dame Ivy Compton-Burnett 1884-1969 novelist lived here 1934-1969,51.49710,-0.18850,United Kingdom,London,"Braemar Mansions , 95 Cornwall Gardens",1994,https://commons.wikimedia.org/wiki/Special:FilePath/Dame_IVY_COMPTON-BURNETT_1884-1969_Novelist_lived_here_1934-1969.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,1153,openplaques:subject:id=1153,Ivy Compton-Burnett,Compton-Burnett,female,1884,1969,woman,"[""novelist"", ""Dame Commander of the Most Excellent Order of the British Empire""]",novelist,https://en.wikipedia.org/wiki/Ivy_Compton-Burnett,http://dbpedia.org/resource/Ivy_Compton-Burnett,
40089,openplaques:id=40089,Meredith White Townsend green plaque,Meredith White Townsend 1831-1911 Editor of The Friend of India and the Calcutta Times Owner editor of The Spectator Lived Here c1871-1891,51.52082,-0.14781,United Kingdom,London,94 Harley Street,,https://commons.wikimedia.org/wiki/Special:FilePath/Meredith_White_Townsend_1831-1911_Editor_of_The_Friend_of_India_and_the_Calcutta_Times_Owner_editor_of_The_Spectator_Lived_Here_c1871-1891.jpg?width=640,green,"[""City of Westminster""]",English,17032,openplaques:subject:id=17032,Meredith White Townsend,Townsend,male,1831,1911,man,"[""journalist"", ""editor of the Calcutta Times"", ""editor of The Friend of India"", ""owner editor of The Spectator""]",journalist,https://en.wikipedia.org/wiki/Meredith_Townsend,http://dbpedia.org/resource/Meredith_Townsend,
40090,openplaques:id=40090,Karl Ghattas blue plaque,"Karl Ghattas 1958-2007 Philosopher, Surgeon, Painter & Poet lived here  THE ARTIST IS DEAD LONG LIVE THE POET",51.51895,-0.14697,United Kingdom,London,"57 Harley Street, Marylebone",,https://commons.wikimedia.org/wiki/Special:FilePath/Karl_Ghattas_-_1958-2007_Philosopher_Surgeon_Painter_&_Poet_lived_here_-_THE_ARTIST_IS_DEAD_LONG_LIVE_THE_POET.jpg?width=640,blue,[],English,17031,openplaques:subject:id=17031,Karl Ghattas,Ghattas,male,1958,2007,man,"[""philosopher"", ""surgeon"", ""painter"", ""poet""]",philosopher,,,
353,openplaques:id=353,Enid Blyton blue plaque,Enid Blyton 1897-1968 children's writer lived here 1920-1924,51.37340,-0.30459,United Kingdom,London,"207 Hook Road, Chessington, Kingston-Upon-Thames",1997,https://commons.wikimedia.org/wiki/Special:FilePath/Enid_Blyton_1897-1968_children%27s_writer_lived_here_1920-1924.JPG?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,341,openplaques:subject:id=341,Enid Blyton,Blyton,female,1897,1968,woman,"[""children's writer"", ""writer"", ""author""]",children's writer,https://en.wikipedia.org/wiki/Enid_Blyton,http://dbpedia.org/resource/Enid_Blyton,https://commons.wikimedia.org/wiki/Special:FilePath/Enidblytonsig..jpg?width=640
425,openplaques:id=425,Washington Irving blue plaque,Washington Irving 1783-1859 American writer lived here,51.51466,-0.14064,United Kingdom,London,8 Argyll Street,1983,https://commons.wikimedia.org/wiki/Special:FilePath/Washington_Irving_1783-1859_American_writer_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,412,openplaques:subject:id=412,Washington Irving,Irving,male,1783,1859,man,"[""writer""]",writer,https://en.wikipedia.org/wiki/Washington_Irving,http://dbpedia.org/resource/Washington_Irving,https://commons.wikimedia.org/wiki/Special:FilePath/Irving-Washington-LOC.jpg?width=640
169,openplaques:id=169,Vinayak Damodar Savarkar blue plaque,Vinayak Damodar Savarkar 1883-1966 Indian patriot and philosopher lived here,51.57010,-0.14149,United Kingdom,London,"65 Cromwell Avenue, Highgate, N6 Haringey",1985,https://commons.wikimedia.org/wiki/Special:FilePath/VINAYAK_DAMODAR_SAVARKAR_1883-1966_Indian_Patriot_and_Philosopher_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,165,openplaques:subject:id=165,Vinayak Damodar Savarkar,Savarkar,male,1883,1966,man,"[""Indian patriot"", ""philosopher""]",Indian patriot,https://en.wikipedia.org/wiki/Vinayak_Damodar_Savarkar,http://dbpedia.org/resource/Vinayak_Damodar_Savarkar,
8222,openplaques:id=8222,Patrick Hamilton blue plaque,Patrick Hamilton 1904-1962 novelist and playwright lived here,51.48943,-0.26647,United Kingdom,London,"2 Burlington Gardens, Chiswick, W4 4LT",2011,https://farm6.staticflickr.com/5764/21005569058_b86f49deeb_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,764,openplaques:subject:id=764,Patrick Hamilton,Hamilton,male,1904,1962,man,"[""playwright"", ""author""]",playwright,https://en.wikipedia.org/wiki/Patrick_Hamilton_(writer),http://dbpedia.org/resource/Patrick_Hamilton_(writer),
16,openplaques:id=16,Henry Labouchere blue plaque,Henry Labouchere 1831-1912 radical MP and journalist lived here 1881-1903,51.44210,-0.33180,United Kingdom,London,"St James Independent School for Boys, Pope's Villa, 19 Cross Deep, Twickenham",2000,https://farm4.staticflickr.com/3410/3455688893_67f17d1697_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,17,openplaques:subject:id=17,Henry Labouchere,Labouchere,male,1831,1912,man,"[""journalist"", ""radical politician""]",journalist,https://en.wikipedia.org/wiki/Henry_Labouchère,http://dbpedia.org/resource/Henry_Labouchère,https://commons.wikimedia.org/wiki/Special:FilePath/Henry_Labouch%C3%A8re.jpg?width=640
54208,openplaques:id=54208,Gerald Durrell blue plaque,Gerald Durrell 1925-1995 Zoologist and writer lived here as a child,51.43438,-0.08595,United Kingdom,London,"43 Alleyn Park, Dulwich",2020,https://commons.wikimedia.org/wiki/Special:FilePath/GERALD_DURRELL_1925-1995_Zoologist_and_writer_lived_here_as_a_child.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,24120,openplaques:subject:id=24120,Gerald Durrell,Durrell,male,1925,1995,man,"[""writer"", ""Officer of the Most Excellent Order of the British Empire"", ""zoologist""]",zoologist,https://en.wikipedia.org/wiki/Gerald_Durrell,http://dbpedia.org/resource/Gerald_Durrell,"https://commons.wikimedia.org/wiki/Special:FilePath/Gerald_Durrell,_Askania_Nova.jpg?width=640"
2230,openplaques:id=2230,Arthur Hugh Clough blue plaque,Arthur Hugh Clough 1819-1861 poet lived here from 1854-1859,51.53870,-0.15075,United Kingdom,London,11 St Mark's Crescent,2010,https://commons.wikimedia.org/wiki/Special:FilePath/ARTHUR_HUGH_CLOUGH_1819-1861_Poet_lived_here_1854-1859.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,2940,openplaques:subject:id=2940,Arthur Hugh Clough,Clough,male,1819,1861,man,"[""poet"", ""son of James Butler Clough"", ""son of Anne Perfect""]",poet,https://en.wikipedia.org/wiki/Arthur_Hugh_Clough,http://dbpedia.org/resource/Arthur_Hugh_Clough,https://commons.wikimedia.org/wiki/Special:FilePath/Arthur_Hugh_Clough_1860.jpg?width=640
40422,openplaques:id=40422,John Betjeman brown plaque,Sir John Betjeman Poet Laureate attended school here c1911-1915,51.57303,-0.15084,United Kingdom,London,"12 North Road, Highgate",,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_John_Betjeman_Poet_Laureate_attended_school_here_c1911-1915.jpg?width=640,brown,[],English,129,openplaques:subject:id=129,John Betjeman,Betjeman,male,1906,1984,man,"[""poet"", ""writer"", ""broadcaster"", ""Knight Bachelor"", ""Poet Laureate of the United Kingdom"", ""friend of the railways"", ""Commander of the Most Excellent Order of the British Empire""]",poet,https://en.wikipedia.org/wiki/John_Betjeman,http://dbpedia.org/resource/John_Betjeman,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_John_Betjeman_(1906-1984).jpg?width=640
3149,openplaques:id=3149,Siegfried Sassoon green plaque,"Siegfried Sassoon MC Poet, novelist, biographer 1886-1967 lived and worked in a house on this site 1919-1925",51.49610,-0.12836,United Kingdom,London,54 Tufton Street,2003,https://farm2.staticflickr.com/1828/42691089684_3d9877b604_z.jpg,green,"[""City of Westminster""]",English,258,openplaques:subject:id=258,Siegfried Sassoon,Sassoon,male,1886,1967,man,"[""writer""]",writer,https://en.wikipedia.org/wiki/Siegfried_Sassoon,http://dbpedia.org/resource/Siegfried_Sassoon,https://commons.wikimedia.org/wiki/Special:FilePath/Siegfried_Sassoon_by_George_Charles_Beresford_(1915).jpg?width=640
41351,openplaques:id=41351,Elizabeth David blue plaque,Elizabeth David 1913-1992 Cookery Writer lived and worked here 1947-1992,51.49421,-0.16336,United Kingdom,London,"24 Halsey Street, Chelsea",,https://commons.wikimedia.org/wiki/Special:FilePath/ELIZABETH_DAVID_1913-1992_Cookery_Writer_lived_and_worked_here_1947-1992.jpg?width=640,blue,"[""English Heritage""]",English,18027,openplaques:subject:id=18027,Elizabeth David,David,female,1913,1992,woman,"[""cookery writer""]",cookery writer,https://en.wikipedia.org/wiki/Elizabeth_David,http://dbpedia.org/resource/Elizabeth_David,https://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth_Gwynne_(David)_1923.jpg?width=640
3089,openplaques:id=3089,Dorothy Nevill green plaque,"Lady Dorothy Nevill  1826-1913  horticulturist, collector,  writer and hostess  live here  1873-1913",51.50837,-0.14606,United Kingdom,London,45 Charles Street,1998,https://farm1.staticflickr.com/414/31820051581_09a7775aac_z.jpg,green,"[""City of Westminster""]",English,2574,openplaques:subject:id=2574,Dorothy Nevill,Nevill,female,1826,1913,woman,"[""horticulturalist"", ""collector"", ""writer"", ""hostess"", ""daughter of Horatio Walpole"", ""Lady""]",horticulturalist,https://en.wikipedia.org/wiki/Lady_Dorothy_Nevill,http://dbpedia.org/resource/Lady_Dorothy_Nevill,https://commons.wikimedia.org/wiki/Special:FilePath/Lady_Dorothy_Nevill00.jpg?width=640
377,openplaques:id=377,Annie Besant blue plaque,Annie Besant 1847-1933 social reformer lived here in 1874,51.42410,-0.08120,United Kingdom,London,39 Colby Road,1963,https://commons.wikimedia.org/wiki/Special:FilePath/ANNIE_BESANT_1847-1933_Social_Reformer_lived_here_in_1874.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,365,openplaques:subject:id=365,Annie Besant,Besant,female,1847,1933,woman,"[""social reformer"", ""journalist"", ""lecturer"", ""Secretary of the Matchmakers Union"", ""President of the Indian National Congress"", ""International President of the Theosophical Society""]",social reformer,https://en.wikipedia.org/wiki/Annie_Besant,http://dbpedia.org/resource/Annie_Besant,https://commons.wikimedia.org/wiki/Special:FilePath/Annie_Besant_in_1897.JPG?width=640
31502,openplaques:id=31502,Leslie Palmer blue plaque,"Leslie Palmer  1943  Pioneered the template for the modern Notting Hill Carnival,  Helped transform a local community carnival into a nationally recognised event.",51.51810,-0.20634,United Kingdom,London,70 Tavistock Road,,https://commons.wikimedia.org/wiki/Special:FilePath/Leslie_Palmer_1943_Pioneered_the_template_for_the_modern_Notting_Hill_Carnival.jpg?width=640,blue,"[""Nubian Jak Community Trust""]",English,9992,openplaques:subject:id=9992,Leslie Palmer,Palmer,male,1943,,man,"[""community activist"", ""writer"", ""teacher"", ""Member of the Most Excellent Order of the British Empire""]",community activist,"https://en.wikipedia.org/wiki/Leslie_""Teacher""_Palmer","http://dbpedia.org/resource/Leslie_""Teacher""_Palmer",
1325,openplaques:id=1325,W. T. Stead green plaque,W. T. Stead 1849-1912 journalist and reformer of great renown lived here 1904-1912,51.49630,-0.12711,United Kingdom,London,"5 Smith Square, Westminster",2004,https://farm2.staticflickr.com/1787/29537176578_83927a9fd8_z.jpg,green,"[""City of Westminster""]",English,1853,openplaques:subject:id=1853,W. T. Stead,Stead,male,1849,1912,man,"[""journalist"", ""reformer of great renown"", ""Titanic Disaster victim""]",journalist,https://en.wikipedia.org/wiki/W._T._Stead,http://dbpedia.org/resource/W._T._Stead,https://commons.wikimedia.org/wiki/Special:FilePath/William_Thomas_Stead.jpg?width=640
